gene_callers_id	source	accession	function
11632823	PANTHER	PTHR10772	10 KDA HEAT SHOCK PROTEIN
10682587	PANTHER	PTHR43721	ELONGATION FACTOR TU-RELATED
16417026	PANTHER	PTHR47322	SUSC HOMOLOG-RELATED
14483474	PANTHER	PTHR33376	-
10944864	PANTHER	PTHR21237	GRPE PROTEIN
7504090	PANTHER	PTHR43407	GLUTAMINE SYNTHETASE
13336753	PANTHER	PTHR12903	MITOCHONDRIAL RIBOSOMAL PROTEIN L24
8618046	PANTHER	PTHR19375	HEAT SHOCK PROTEIN 70KDA
13042039	PANTHER	PTHR21087	SHIKIMATE KINASE
13828321	PANTHER	PTHR42781	SPERMIDINE/PUTRESCINE IMPORT ATP-BINDING PROTEIN POTA
13336743	PANTHER	PTHR10746	50S RIBOSOMAL PROTEIN L4
10060005	PANTHER	PTHR43311	GLUTAMATE--TRNA LIGASE
9175358	PANTHER	PTHR48082	ATP SYNTHASE SUBUNIT ALPHA, MITOCHONDRIAL
3703205	PANTHER	PTHR20856	DNA-DIRECTED RNA POLYMERASE I SUBUNIT 2
4456664	PANTHER	PTHR32552	FERRICHROME IRON RECEPTOR-RELATED
11338077	PANTHER	PTHR30085	AMINO ACID ABC TRANSPORTER PERMEASE
1769575	PANTHER	PTHR32552	FERRICHROME IRON RECEPTOR-RELATED
8421445	PANTHER	PTHR11761	50S/60S RIBOSOMAL PROTEIN L14/L23
7078171	PANTHER	PTHR10314	CYSTATHIONINE BETA-SYNTHASE
1278222	PANTHER	PTHR33175	DNA-BINDING PROTEIN HU
10289546	PANTHER	PTHR11895	TRANSAMIDASE
2425114	PANTHER	PTHR43327	STOMATIN-LIKE PROTEIN 2, MITOCHONDRIAL
1572907	PANTHER	PTHR32552	FERRICHROME IRON RECEPTOR-RELATED
16515144	PANTHER	PTHR30085	AMINO ACID ABC TRANSPORTER PERMEASE
7602190	PANTHER	PTHR47234	-
10715479	PANTHER	PTHR48082	ATP SYNTHASE SUBUNIT ALPHA, MITOCHONDRIAL
15008102	PANTHER	PTHR30069	TONB-DEPENDENT OUTER MEMBRANE RECEPTOR
7504057	PANTHER	PTHR19375	HEAT SHOCK PROTEIN 70KDA
11796857	PANTHER	PTHR10683	TRANSALDOLASE
12845114	PANTHER	PTHR22912	DISULFIDE OXIDOREDUCTASE
14549285	PANTHER	PTHR47234	-
2130172	PANTHER	PTHR11588	TUBULIN
11501759	PANTHER	PTHR32552	FERRICHROME IRON RECEPTOR-RELATED
15237584	PANTHER	PTHR11252	POLYRIBONUCLEOTIDE NUCLEOTIDYLTRANSFERASE
3019195	PANTHER	PTHR45633	60 KDA HEAT SHOCK PROTEIN, MITOCHONDRIAL
12358408	PANTHER	PTHR42792	FLAGELLIN
2888175	PANTHER	PTHR45633	60 KDA HEAT SHOCK PROTEIN, MITOCHONDRIAL
16093847	PANTHER	PTHR15184	ATP SYNTHASE
11211427	PANTHER	PTHR15184	ATP SYNTHASE
6329028	PANTHER	PTHR43773	MAGNESIUM TRANSPORTER MGTE
13341178	PANTHER	PTHR33376	-
7738191	PANTHER	PTHR48355	DNA-DIRECTED RNA POLYMERASE SUBUNIT BETA'
7246508	PANTHER	PTHR47234	-
15634983	PANTHER	PTHR11937	ACTIN
15929788	PANTHER	PTHR48102	ATP-DEPENDENT CLP PROTEASE ATP-BINDING SUBUNIT CLPX-LIKE, MITOCHONDRIAL-RELATED
11539171	PANTHER	PTHR47322	SUSC HOMOLOG-RELATED
6394312	PANTHER	PTHR43707	HISTIDYL-TRNA SYNTHETASE
9015816	PANTHER	PTHR30329	STATOR ELEMENT OF FLAGELLAR MOTOR COMPLEX
12292577	PANTHER	PTHR30069	TONB-DEPENDENT OUTER MEMBRANE RECEPTOR
11178607	PANTHER	PTHR33376	-
2560614	PANTHER	PTHR30050	CHROMOSOMAL REPLICATION INITIATOR PROTEIN DNAA
10326614	PANTHER	PTHR42911	MODULATOR OF FTSH PROTEASE HFLC
3641993	PANTHER	PTHR43649	ARABINOSE-BINDING PROTEIN-RELATED
1905406	PANTHER	PTHR47628	-
12751411	PANTHER	PTHR45633	60 KDA HEAT SHOCK PROTEIN, MITOCHONDRIAL
12030544	PANTHER	PTHR32552	FERRICHROME IRON RECEPTOR-RELATED
9966391	PANTHER	PTHR32552	FERRICHROME IRON RECEPTOR-RELATED
3150327	PANTHER	PTHR19328	HEDGEHOG-INTERACTING PROTEIN
4330162	PANTHER	PTHR30115	NITROGEN REGULATORY PROTEIN P-II
4395593	PANTHER	PTHR45987	39S RIBOSOMAL PROTEIN L12
11112989	PANTHER	PTHR11205	RIBOSOMAL PROTEIN S7
15929785	PANTHER	PTHR47529	PEPTIDYL-PROLYL CIS-TRANS ISOMERASE D
8458697	PANTHER	PTHR43649	ARABINOSE-BINDING PROTEIN-RELATED
12325553	PANTHER	PTHR24095	ACETYL-COENZYME A SYNTHETASE
14881315	PANTHER	PTHR20836	DIHYDRODIPICOLINATE REDUCTASE
14225974	PANTHER	PTHR32552	FERRICHROME IRON RECEPTOR-RELATED
16487012	PANTHER	PTHR11592	GLUTATHIONE PEROXIDASE
2855615	PANTHER	PTHR47322	SUSC HOMOLOG-RELATED
8851963	PANTHER	PTHR30478	DNA POLYMERASE III SUBUNIT BETA
397755	PANTHER	PTHR30085	AMINO ACID ABC TRANSPORTER PERMEASE
13963953	PANTHER	PTHR47234	-
8196657	PANTHER	PTHR47062	-
3445383	PANTHER	PTHR43721	ELONGATION FACTOR TU-RELATED
12882568	PANTHER	PTHR11638	ATP-DEPENDENT CLP PROTEASE
15929786	PANTHER	PTHR33175	DNA-BINDING PROTEIN HU
8688384	PANTHER	PTHR43423	ABC TRANSPORTER I FAMILY MEMBER 17
4658000	PANTHER	PTHR45633	60 KDA HEAT SHOCK PROTEIN, MITOCHONDRIAL
16093992	PANTHER	PTHR34406	PROTEIN YCEI
11604460	PANTHER	PTHR30625	PROTEIN TOLQ
6165072	PANTHER	PTHR11252	POLYRIBONUCLEOTIDE NUCLEOTIDYLTRANSFERASE
13243021	PANTHER	PTHR47322	SUSC HOMOLOG-RELATED
3477924	PANTHER	PTHR47322	SUSC HOMOLOG-RELATED
10130014	PANTHER	PTHR43797	HOMOCYSTEINE/CYSTEINE SYNTHASE
5378878	PANTHER	PTHR11880	RIBOSOMAL PROTEIN S19P FAMILY MEMBER
10588627	PANTHER	PTHR23076	METALLOPROTEASE M41 FTSH
5050953	PANTHER	PTHR30329	STATOR ELEMENT OF FLAGELLAR MOTOR COMPLEX
8851956	PANTHER	PTHR30625	PROTEIN TOLQ
8851958	PANTHER	PTHR45586	TPR REPEAT-CONTAINING PROTEIN PA4667
15798790	PANTHER	PTHR33376	-
12817130	PANTHER	PTHR30483	LEUCINE-SPECIFIC-BINDING PROTEIN
12063327	PANTHER	PTHR30085	AMINO ACID ABC TRANSPORTER PERMEASE
14521084	PANTHER	PTHR13806	FLOTILLIN-RELATED
15405839	PANTHER	PTHR42789	D-ISOMER SPECIFIC 2-HYDROXYACID DEHYDROGENASE FAMILY PROTEIN (AFU_ORTHOLOGUE AFUA_6G10090)
332515	PANTHER	PTHR43454	GLYCERALDEHYDE-3-PHOSPHATE DEHYDROGENASE
234178	PANTHER	PTHR45633	60 KDA HEAT SHOCK PROTEIN, MITOCHONDRIAL
9408949	PANTHER	PTHR20852	GLUTAMINE SYNTHETASE
7541368	PANTHER	PTHR38674	ALKANE 1-MONOOXYGENASE 1
16650906	PANTHER	PTHR32552	FERRICHROME IRON RECEPTOR-RELATED
8491722	PANTHER	PTHR47628	-
14717374	PANTHER	PTHR30314	CELL DIVISION PROTEIN FTSZ-RELATED
103046	PANTHER	PTHR30442	IRON III  DICITRATE TRANSPORT PROTEIN FECA
1839634	PANTHER	PTHR42941	SLL1037 PROTEIN
9376424	PANTHER	PTHR42792	FLAGELLIN
201483	PANTHER	PTHR45633	60 KDA HEAT SHOCK PROTEIN, MITOCHONDRIAL
4821478	PANTHER	PTHR10046	ATP DEPENDENT LON PROTEASE FAMILY MEMBER
3150660	PANTHER	PTHR45633	60 KDA HEAT SHOCK PROTEIN, MITOCHONDRIAL
7607012	PANTHER	PTHR11252	POLYRIBONUCLEOTIDE NUCLEOTIDYLTRANSFERASE
6984429	PANTHER	PTHR11588	TUBULIN
16159528	PANTHER	PTHR11700	30S RIBOSOMAL PROTEIN S10 FAMILY MEMBER
14291763	PANTHER	PTHR30625	PROTEIN TOLQ
14029414	PANTHER	PTHR15184	ATP SYNTHASE
9081409	PANTHER	PTHR43757	AMINOMETHYLTRANSFERASE
12517964	PANTHER	PTHR23076	METALLOPROTEASE M41 FTSH
4325997	PANTHER	PTHR30006	THIAMINE-BINDING PERIPLASMIC PROTEIN-RELATED
8323822	PANTHER	PTHR32552	FERRICHROME IRON RECEPTOR-RELATED
11764345	PANTHER	PTHR11638	ATP-DEPENDENT CLP PROTEASE
7078524	PANTHER	PTHR11550	CTP SYNTHASE
10879673	PANTHER	PTHR11937	ACTIN
3703634	PANTHER	PTHR42809	FLAVODOXIN 2
6291958	PANTHER	PTHR47234	-
5866089	PANTHER	PTHR43327	STOMATIN-LIKE PROTEIN 2, MITOCHONDRIAL
10519054	PANTHER	PTHR43649	ARABINOSE-BINDING PROTEIN-RELATED
14549885	PANTHER	PTHR47234	-
11698975	PANTHER	PTHR11730	AMMONIUM TRANSPORTER
4981447	PANTHER	PTHR47322	SUSC HOMOLOG-RELATED
492467	PANTHER	PTHR47322	SUSC HOMOLOG-RELATED
1868282	PANTHER	PTHR43721	ELONGATION FACTOR TU-RELATED
6685611	PANTHER	PTHR31982	PHOTOSYSTEM I REACTION CENTER SUBUNIT II-1, CHLOROPLASTIC-RELATED
1475490	PANTHER	PTHR33284	RIBOSOMAL PROTEIN L25/GLN-TRNA SYNTHETASE, ANTI-CODON-BINDING DOMAIN-CONTAINING PROTEIN
6357514	PANTHER	PTHR30085	AMINO ACID ABC TRANSPORTER PERMEASE
1573573	PANTHER	PTHR43875	MALTODEXTRIN IMPORT ATP-BINDING PROTEIN MSMX
2491137	PANTHER	PTHR30085	AMINO ACID ABC TRANSPORTER PERMEASE
10158831	PANTHER	PTHR47322	SUSC HOMOLOG-RELATED
4490025	PANTHER	PTHR48102	ATP-DEPENDENT CLP PROTEASE ATP-BINDING SUBUNIT CLPX-LIKE, MITOCHONDRIAL-RELATED
3572237	PANTHER	PTHR43555	PHOSPHORIBOSYLFORMYLGLYCINAMIDINE SYNTHASE SUBUNIT PURL
4325881	PANTHER	PTHR11760	30S/40S RIBOSOMAL PROTEIN S3
8618623	PANTHER	PTHR30026	OUTER MEMBRANE PROTEIN TOLC
11568045	PANTHER	PTHR47234	-
10355576	PANTHER	PTHR11902	ENOLASE
914	PANTHER	PTHR30085	AMINO ACID ABC TRANSPORTER PERMEASE
3899941	PANTHER	PTHR48111	REGULATOR OF RPOS
12059231	PANTHER	PTHR23222	PROHIBITIN
10552123	PANTHER	PTHR33175	DNA-BINDING PROTEIN HU
15696707	PANTHER	PTHR47234	-
16909089	PANTHER	PTHR47199	PHOTOSYSTEM II STABILITY/ASSEMBLY FACTOR HCF136, CHLOROPLASTIC
6095336	PANTHER	PTHR45633	60 KDA HEAT SHOCK PROTEIN, MITOCHONDRIAL
10846792	PANTHER	PTHR30005	EXOPOLYPHOSPHATASE
5636996	PANTHER	PTHR32552	FERRICHROME IRON RECEPTOR-RELATED
6882105	PANTHER	PTHR30069	TONB-DEPENDENT OUTER MEMBRANE RECEPTOR
13239190	PANTHER	PTHR20856	DNA-DIRECTED RNA POLYMERASE I SUBUNIT 2
15106614	PANTHER	PTHR47199	PHOTOSYSTEM II STABILITY/ASSEMBLY FACTOR HCF136, CHLOROPLASTIC
4260698	PANTHER	PTHR19376	DNA-DIRECTED RNA POLYMERASE
4326157	PANTHER	PTHR32552	FERRICHROME IRON RECEPTOR-RELATED
4916031	PANTHER	PTHR32552	FERRICHROME IRON RECEPTOR-RELATED
8979197	PANTHER	PTHR30085	AMINO ACID ABC TRANSPORTER PERMEASE
754259	PANTHER	PTHR43111	ALDEHYDE DEHYDROGENASE B-RELATED
8946467	PANTHER	PTHR30069	TONB-DEPENDENT OUTER MEMBRANE RECEPTOR
1901096	PANTHER	PTHR43869	GLYCINE BETAINE/PROLINE BETAINE TRANSPORT SYSTEM ATP-BINDING PROTEIN PROV
2523633	PANTHER	PTHR30069	TONB-DEPENDENT OUTER MEMBRANE RECEPTOR
5898969	PANTHER	PTHR15680	RIBOSOMAL PROTEIN L19
16483098	PANTHER	PTHR43407	GLUTAMINE SYNTHETASE
7537373	PANTHER	PTHR30329	STATOR ELEMENT OF FLAGELLAR MOTOR COMPLEX
9208353	PANTHER	PTHR23076	METALLOPROTEASE M41 FTSH
16417256	PANTHER	PTHR45633	60 KDA HEAT SHOCK PROTEIN, MITOCHONDRIAL
5964386	PANTHER	PTHR42792	FLAGELLIN
12223308	PANTHER	PTHR34988	PROTEIN, PUTATIVE-RELATED
3572225	PANTHER	PTHR32552	FERRICHROME IRON RECEPTOR-RELATED
6161287	PANTHER	PTHR43721	ELONGATION FACTOR TU-RELATED
10027829	PANTHER	PTHR48077	TRYPTOPHAN SYNTHASE-RELATED
10912421	PANTHER	PTHR10900	PERIOSTIN-RELATED
4325871	PANTHER	PTHR48277	MITOCHONDRIAL RIBOSOMAL PROTEIN S5
11862956	PANTHER	PTHR12106	SORTILIN RELATED
10355246	PANTHER	PTHR45633	60 KDA HEAT SHOCK PROTEIN, MITOCHONDRIAL
230319	PANTHER	PTHR11252	POLYRIBONUCLEOTIDE NUCLEOTIDYLTRANSFERASE
9110113	PANTHER	PTHR47559	OS03G0844900 PROTEIN
14123859	PANTHER	PTHR42926	-
5178224	PANTHER	PTHR32303	QUINOPROTEIN ALCOHOL DEHYDROGENASE (CYTOCHROME C)
5210712	PANTHER	PTHR12534	30S RIBOSOMAL PROTEIN S2  PROKARYOTIC AND ORGANELLAR
492183	PANTHER	PTHR30085	AMINO ACID ABC TRANSPORTER PERMEASE
8946440	PANTHER	PTHR11709	MULTI-COPPER OXIDASE
5210709	PANTHER	PTHR19375	HEAT SHOCK PROTEIN 70KDA
9634386	PANTHER	PTHR30222	SPERMIDINE/PUTRESCINE-BINDING PERIPLASMIC PROTEIN
3015445	PANTHER	PTHR30290	PERIPLASMIC BINDING COMPONENT OF ABC TRANSPORTER
11272830	PANTHER	PTHR43721	ELONGATION FACTOR TU-RELATED
7864828	PANTHER	PTHR30085	AMINO ACID ABC TRANSPORTER PERMEASE
4948824	PANTHER	PTHR43875	MALTODEXTRIN IMPORT ATP-BINDING PROTEIN MSMX
16548653	PANTHER	PTHR15184	ATP SYNTHASE
4555497	PANTHER	PTHR47628	-
11797199	PANTHER	PTHR47234	-
13173598	PANTHER	PTHR47963	DEAD-BOX ATP-DEPENDENT RNA HELICASE 47, MITOCHONDRIAL
15467403	PANTHER	PTHR30290	PERIPLASMIC BINDING COMPONENT OF ABC TRANSPORTER
15012994	PANTHER	PTHR39192	IRON UPTAKE SYSTEM COMPONENT EFEO
15602602	PANTHER	PTHR43802	ENOYL-COA HYDRATASE
5149635	PANTHER	PTHR47234	-
16847934	PANTHER	PTHR33175	DNA-BINDING PROTEIN HU
3380470	PANTHER	PTHR33149	PHOTOSYSTEM II PROTEIN D1
16618682	PANTHER	PTHR30314	CELL DIVISION PROTEIN FTSZ-RELATED
15963035	PANTHER	PTHR30570	PERIPLASMIC PHOSPHATE BINDING COMPONENT OF PHOSPHATE ABC TRANSPORTER
7279866	PANTHER	PTHR11902	ENOLASE
10326991	PANTHER	PTHR34296	TRANSCRIPTIONAL ACTIVATOR PROTEIN MED
16422025	PANTHER	PTHR42911	MODULATOR OF FTSH PROTEASE HFLC
9770132	PANTHER	PTHR43407	GLUTAMINE SYNTHETASE
13374442	PANTHER	PTHR47234	-
6427495	PANTHER	PTHR42801	THIOREDOXIN-DEPENDENT PEROXIDE REDUCTASE
10458048	PANTHER	PTHR11730	AMMONIUM TRANSPORTER
10622051	PANTHER	PTHR32552	FERRICHROME IRON RECEPTOR-RELATED
2692272	PANTHER	PTHR11937	ACTIN
2364489	PANTHER	PTHR46383	ASPARTATE AMINOTRANSFERASE
2954147	PANTHER	PTHR30006	THIAMINE-BINDING PERIPLASMIC PROTEIN-RELATED
12653696	PANTHER	PTHR43407	GLUTAMINE SYNTHETASE
10359756	PANTHER	PTHR34011	PHYCOBILISOME 32.1 KDA LINKER POLYPEPTIDE, PHYCOCYANIN-ASSOCIATED, ROD 2-RELATED
11932878	PANTHER	PTHR32552	FERRICHROME IRON RECEPTOR-RELATED
10753164	PANTHER	PTHR43407	GLUTAMINE SYNTHETASE
2986965	PANTHER	PTHR30290	PERIPLASMIC BINDING COMPONENT OF ABC TRANSPORTER
6329358	PANTHER	PTHR45633	60 KDA HEAT SHOCK PROTEIN, MITOCHONDRIAL
12719126	PANTHER	PTHR48082	ATP SYNTHASE SUBUNIT ALPHA, MITOCHONDRIAL
3511229	PANTHER	PTHR35093	OUTER MEMBRANE PROTEIN NMB0088-RELATED
13341931	PANTHER	PTHR30442	IRON III  DICITRATE TRANSPORT PROTEIN FECA
12817238	PANTHER	PTHR43371	VITAMIN B12-DEPENDENT RIBONUCLEOTIDE REDUCTASE
14324622	PANTHER	PTHR46847	D-ALLOSE-BINDING PERIPLASMIC PROTEIN-RELATED
4166808	PANTHER	PTHR23076	METALLOPROTEASE M41 FTSH
7640297	PANTHER	PTHR43833	POTASSIUM CHANNEL PROTEIN 2-RELATED-RELATED
16127134	PANTHER	PTHR32552	FERRICHROME IRON RECEPTOR-RELATED
12915562	PANTHER	PTHR32552	FERRICHROME IRON RECEPTOR-RELATED
5837723	PANTHER	PTHR30612	SECA INNER MEMBRANE COMPONENT OF SEC PROTEIN SECRETION SYSTEM
16323468	PANTHER	PTHR47322	SUSC HOMOLOG-RELATED
9966489	PANTHER	PTHR10724	30S RIBOSOMAL PROTEIN S1
3478618	PANTHER	PTHR30069	TONB-DEPENDENT OUTER MEMBRANE RECEPTOR
6231271	PANTHER	PTHR47322	SUSC HOMOLOG-RELATED
2233268	PANTHER	PTHR19376	DNA-DIRECTED RNA POLYMERASE
5149739	PANTHER	PTHR47275	NAD(P)H-QUINONE OXIDOREDUCTASE SUBUNIT I, CHLOROPLASTIC
5018496	PANTHER	PTHR32552	FERRICHROME IRON RECEPTOR-RELATED
791704	PANTHER	PTHR42673	MALEYLACETOACETATE ISOMERASE
5510047	PANTHER	PTHR30085	AMINO ACID ABC TRANSPORTER PERMEASE
14193556	PANTHER	PTHR43819	ARCHAEAL-TYPE GLUTAMATE SYNTHASE [NADPH]
7214050	PANTHER	PTHR43111	ALDEHYDE DEHYDROGENASE B-RELATED
4691148	PANTHER	PTHR43407	GLUTAMINE SYNTHETASE
15078452	PANTHER	PTHR47234	-
14521556	PANTHER	PTHR30001	RIBONUCLEASE
6722706	PANTHER	PTHR33175	DNA-BINDING PROTEIN HU
1446797	PANTHER	PTHR30085	AMINO ACID ABC TRANSPORTER PERMEASE
14619571	PANTHER	PTHR33376	-
7378110	PANTHER	PTHR47322	SUSC HOMOLOG-RELATED
234655	PANTHER	PTHR23076	METALLOPROTEASE M41 FTSH
8655947	PANTHER	PTHR43721	ELONGATION FACTOR TU-RELATED
4494378	PANTHER	PTHR11822	NADP-SPECIFIC ISOCITRATE DEHYDROGENASE
1250244	PANTHER	PTHR45900	RECA
824352	PANTHER	PTHR47234	-
14128088	PANTHER	PTHR11544	COLD SHOCK DOMAIN CONTAINING PROTEINS
13800685	PANTHER	PTHR43327	STOMATIN-LIKE PROTEIN 2, MITOCHONDRIAL
10687440	PANTHER	PTHR11458	DELTA-AMINOLEVULINIC ACID DEHYDRATASE
7345245	PANTHER	PTHR30024	ALIPHATIC SULFONATES-BINDING PROTEIN-RELATED
16422035	PANTHER	PTHR31637	2,3-BISPHOSPHOGLYCERATE-INDEPENDENT PHOSPHOGLYCERATE MUTASE
3314588	PANTHER	PTHR43148	GLYCERALDEHYDE-3-PHOSPHATE DEHYDROGENASE 2
9934018	PANTHER	PTHR30222	SPERMIDINE/PUTRESCINE-BINDING PERIPLASMIC PROTEIN
10589169	PANTHER	PTHR35688	NAD(P)-LINKED OXIDOREDUCTASE SUPERFAMILY PROTEIN
12948406	PANTHER	PTHR30085	AMINO ACID ABC TRANSPORTER PERMEASE
3871760	PANTHER	PTHR34296	TRANSCRIPTIONAL ACTIVATOR PROTEIN MED
14226464	PANTHER	PTHR20858	PHOSPHOMETHYLPYRIMIDINE KINASE
12096394	PANTHER	PTHR33376	-
5116775	PANTHER	PTHR42928	TRICARBOXYLATE-BINDING PROTEIN
11080907	PANTHER	PTHR19328	HEDGEHOG-INTERACTING PROTEIN
10556339	PANTHER	PTHR47234	-
10720297	PANTHER	PTHR43308	OUTER MEMBRANE PROTEIN ALPHA-RELATED
11867196	PANTHER	PTHR30329	STATOR ELEMENT OF FLAGELLAR MOTOR COMPLEX
1643604	PANTHER	PTHR11759	40S RIBOSOMAL PROTEIN S14/30S RIBOSOMAL PROTEIN S11
16094188	PANTHER	PTHR36842	PROTEIN TOLB HOMOLOG
11179060	PANTHER	PTHR45633	60 KDA HEAT SHOCK PROTEIN, MITOCHONDRIAL
10687323	PANTHER	PTHR10683	TRANSALDOLASE
9409474	PANTHER	PTHR43721	ELONGATION FACTOR TU-RELATED
1643603	PANTHER	PTHR10871	30S RIBOSOMAL PROTEIN S13/40S RIBOSOMAL PROTEIN S18
3773659	PANTHER	PTHR43819	ARCHAEAL-TYPE GLUTAMATE SYNTHASE [NADPH]
12817655	PANTHER	PTHR21000	DIHYDROXY-ACID DEHYDRATASE  DAD
3314649	PANTHER	PTHR30290	PERIPLASMIC BINDING COMPONENT OF ABC TRANSPORTER
11867127	PANTHER	PTHR32063	-
5510158	PANTHER	PTHR43547	TWO-COMPONENT HISTIDINE KINASE
9901154	PANTHER	PTHR30612	SECA INNER MEMBRANE COMPONENT OF SEC PROTEIN SECRETION SYSTEM
2135266	PANTHER	PTHR45633	60 KDA HEAT SHOCK PROTEIN, MITOCHONDRIAL
8590280	PANTHER	PTHR47235	BLR6548 PROTEIN
11736359	PANTHER	PTHR48082	ATP SYNTHASE SUBUNIT ALPHA, MITOCHONDRIAL
10556808	PANTHER	PTHR11994	60S RIBOSOMAL PROTEIN L11-RELATED
11769135	PANTHER	PTHR43472	PHOSPHORIBOSYLAMINE--GLYCINE LIGASE
8951436	PANTHER	PTHR34011	PHYCOBILISOME 32.1 KDA LINKER POLYPEPTIDE, PHYCOCYANIN-ASSOCIATED, ROD 2-RELATED
2823604	PANTHER	PTHR20852	GLUTAMINE SYNTHETASE
5936626	PANTHER	PTHR23222	PROHIBITIN
4462039	PANTHER	PTHR48082	ATP SYNTHASE SUBUNIT ALPHA, MITOCHONDRIAL
8525440	PANTHER	PTHR30483	LEUCINE-SPECIFIC-BINDING PROTEIN
1414858	PANTHER	PTHR33376	-
13178439	PANTHER	PTHR47628	-
12097237	PANTHER	PTHR46425	TRANSCRIPTION TERMINATION FACTOR RHO
6362620	PANTHER	PTHR32552	FERRICHROME IRON RECEPTOR-RELATED
7607871	PANTHER	PTHR30069	TONB-DEPENDENT OUTER MEMBRANE RECEPTOR
10556788	PANTHER	PTHR23076	METALLOPROTEASE M41 FTSH
14489208	PANTHER	PTHR33175	DNA-BINDING PROTEIN HU
5182890	PANTHER	PTHR48082	ATP SYNTHASE SUBUNIT ALPHA, MITOCHONDRIAL
5117519	PANTHER	PTHR23420	ADENOSYLHOMOCYSTEINASE
10622338	PANTHER	PTHR45625	PEPTIDYL-PROLYL CIS-TRANS ISOMERASE-RELATED
2889184	PANTHER	PTHR45633	60 KDA HEAT SHOCK PROTEIN, MITOCHONDRIAL
3315374	PANTHER	PTHR47234	-
6002050	PANTHER	PTHR43111	ALDEHYDE DEHYDROGENASE B-RELATED
14587222	PANTHER	PTHR45633	60 KDA HEAT SHOCK PROTEIN, MITOCHONDRIAL
661138	PANTHER	PTHR33376	-
7673271	PANTHER	PTHR45633	60 KDA HEAT SHOCK PROTEIN, MITOCHONDRIAL
10557017	PANTHER	PTHR32552	FERRICHROME IRON RECEPTOR-RELATED
9901528	PANTHER	PTHR47322	SUSC HOMOLOG-RELATED
