gene_callers_id	source	accession	function
7504057	ProSitePatterns	PS01036	Heat shock hsp70 proteins family signature 3.
7504057	ProSitePatterns	PS00297	Heat shock hsp70 proteins family signature 1.
7504057	ProSitePatterns	PS00329	Heat shock hsp70 proteins family signature 2.
11796857	ProSitePatterns	PS01054	Transaldolase signature 1.
2130172	ProSitePatterns	PS00227	Tubulin subunits alpha, beta, and gamma signature.
3019195	ProSitePatterns	PS00296	Chaperonins cpn60 signature.
16093847	ProSitePatterns	PS00152	ATP synthase alpha and beta subunits signature.
11211427	ProSitePatterns	PS00152	ATP synthase alpha and beta subunits signature.
15634983	ProSitePatterns	PS00406	Actins signature 1.
9015816	ProSitePatterns	PS01068	OmpA-like domain.
2560614	ProSitePatterns	PS01008	DnaA protein signature.
12751411	ProSitePatterns	PS00296	Chaperonins cpn60 signature.
12030544	ProSitePatterns	PS01156	TonB-dependent receptor (TBDR) proteins signature 2.
4330162	ProSitePatterns	PS00496	P-II protein uridylation site.
11112989	ProSitePatterns	PS00052	Ribosomal protein S7 signature.
15929785	ProSitePatterns	PS01096	PpiC-type peptidyl-prolyl cis-trans isomerase signature.
12325553	ProSitePatterns	PS00455	Putative AMP-binding domain signature.
14881315	ProSitePatterns	PS01298	Dihydrodipicolinate reductase signature.
14225974	ProSitePatterns	PS01156	TonB-dependent receptor (TBDR) proteins signature 2.
3445383	ProSitePatterns	PS00301	Translational (tr)-type guanine nucleotide-binding (G) domain signature.
2527827	ProSitePatterns	PS00042	Crp-type HTH domain signature.
12882568	ProSitePatterns	PS00871	Chaperonins clpA/B signature 2.
12882568	ProSitePatterns	PS00870	Chaperonins clpA/B signature 1.
8688384	ProSitePatterns	PS00211	ABC transporters family signature.
4658000	ProSitePatterns	PS00296	Chaperonins cpn60 signature.
5378878	ProSitePatterns	PS00323	Ribosomal protein S19 signature.
10588627	ProSitePatterns	PS00674	AAA-protein family signature.
15405839	ProSitePatterns	PS00065	D-isomer specific 2-hydroxyacid dehydrogenases NAD-binding signature.
332515	ProSitePatterns	PS00071	Glyceraldehyde 3-phosphate dehydrogenase active site.
234178	ProSitePatterns	PS00296	Chaperonins cpn60 signature.
9408949	ProSitePatterns	PS00180	Glutamine synthetase signature 1.
14717374	ProSitePatterns	PS01135	FtsZ protein signature 2.
14717374	ProSitePatterns	PS01134	FtsZ protein signature 1.
201483	ProSitePatterns	PS00296	Chaperonins cpn60 signature.
3150660	ProSitePatterns	PS00296	Chaperonins cpn60 signature.
14029414	ProSitePatterns	PS00152	ATP synthase alpha and beta subunits signature.
12517964	ProSitePatterns	PS00674	AAA-protein family signature.
11764345	ProSitePatterns	PS00871	Chaperonins clpA/B signature 2.
10879673	ProSitePatterns	PS01132	Actins and actin-related proteins signature.
10879673	ProSitePatterns	PS00406	Actins signature 1.
10879673	ProSitePatterns	PS00432	Actins signature 2.
1868282	ProSitePatterns	PS00301	Translational (tr)-type guanine nucleotide-binding (G) domain signature.
1573573	ProSitePatterns	PS00211	ABC transporters family signature.
4325881	ProSitePatterns	PS00548	Ribosomal protein S3 signature.
10355576	ProSitePatterns	PS00164	Enolase signature.
10552123	ProSitePatterns	PS00045	Bacterial histone-like DNA-binding proteins signature.
13239190	ProSitePatterns	PS01166	RNA polymerases beta chain signature.
8979197	ProSitePatterns	PS01039	Bacterial extracellular solute-binding proteins, family 3 signature.
754259	ProSitePatterns	PS00687	Aldehyde dehydrogenases glutamic acid active site.
1901096	ProSitePatterns	PS00211	ABC transporters family signature.
5898969	ProSitePatterns	PS01015	Ribosomal protein L19 signature.
16483098	ProSitePatterns	PS00181	Glutamine synthetase putative ATP-binding region signature.
16483098	ProSitePatterns	PS00180	Glutamine synthetase signature 1.
9208353	ProSitePatterns	PS00674	AAA-protein family signature.
16417256	ProSitePatterns	PS00296	Chaperonins cpn60 signature.
6161287	ProSitePatterns	PS00301	Translational (tr)-type guanine nucleotide-binding (G) domain signature.
10027829	ProSitePatterns	PS00168	Tryptophan synthase beta chain pyridoxal-phosphate attachment site.
4325871	ProSitePatterns	PS00585	Ribosomal protein S5 signature.
5178224	ProSitePatterns	PS00364	Bacterial quinoprotein dehydrogenases signature 2.
5210712	ProSitePatterns	PS00963	Ribosomal protein S2 signature 2.
5210712	ProSitePatterns	PS00962	Ribosomal protein S2 signature 1.
8946440	ProSitePatterns	PS00080	Multicopper oxidases signature 2.
8946440	ProSitePatterns	PS00079	Multicopper oxidases signature 1.
5210709	ProSitePatterns	PS00329	Heat shock hsp70 proteins family signature 2.
5210709	ProSitePatterns	PS00297	Heat shock hsp70 proteins family signature 1.
5210709	ProSitePatterns	PS01036	Heat shock hsp70 proteins family signature 3.
3015445	ProSitePatterns	PS01040	Bacterial extracellular solute-binding proteins, family 5 signature.
11272830	ProSitePatterns	PS00301	Translational (tr)-type guanine nucleotide-binding (G) domain signature.
4948824	ProSitePatterns	PS00211	ABC transporters family signature.
16548653	ProSitePatterns	PS00152	ATP synthase alpha and beta subunits signature.
13173598	ProSitePatterns	PS00039	DEAD-box subfamily ATP-dependent helicases signature.
15602602	ProSitePatterns	PS00166	Enoyl-CoA hydratase/isomerase signature.
3380470	ProSitePatterns	PS00244	Photosynthetic reaction center proteins signature.
16618682	ProSitePatterns	PS01135	FtsZ protein signature 2.
16618682	ProSitePatterns	PS01134	FtsZ protein signature 1.
7279866	ProSitePatterns	PS00164	Enolase signature.
9770132	ProSitePatterns	PS00180	Glutamine synthetase signature 1.
10458048	ProSitePatterns	PS01219	Ammonium transporters signature.
2692272	ProSitePatterns	PS01132	Actins and actin-related proteins signature.
2692272	ProSitePatterns	PS00432	Actins signature 2.
12653696	ProSitePatterns	PS00181	Glutamine synthetase putative ATP-binding region signature.
12653696	ProSitePatterns	PS00182	Glutamine synthetase class-I adenylation site.
12653696	ProSitePatterns	PS00180	Glutamine synthetase signature 1.
11932878	ProSitePatterns	PS00018	EF-hand calcium-binding domain.
10753164	ProSitePatterns	PS00180	Glutamine synthetase signature 1.
10753164	ProSitePatterns	PS00182	Glutamine synthetase class-I adenylation site.
10753164	ProSitePatterns	PS00181	Glutamine synthetase putative ATP-binding region signature.
2986965	ProSitePatterns	PS01040	Bacterial extracellular solute-binding proteins, family 5 signature.
6329358	ProSitePatterns	PS00296	Chaperonins cpn60 signature.
12719126	ProSitePatterns	PS00152	ATP synthase alpha and beta subunits signature.
4166808	ProSitePatterns	PS00674	AAA-protein family signature.
12915562	ProSitePatterns	PS01156	TonB-dependent receptor (TBDR) proteins signature 2.
5837723	ProSitePatterns	PS01312	SecA family signature.
5149739	ProSitePatterns	PS00198	4Fe-4S ferredoxin-type iron-sulfur binding region signature.
7214050	ProSitePatterns	PS00070	Aldehyde dehydrogenases cysteine active site.
7214050	ProSitePatterns	PS00687	Aldehyde dehydrogenases glutamic acid active site.
4691148	ProSitePatterns	PS00180	Glutamine synthetase signature 1.
4691148	ProSitePatterns	PS00181	Glutamine synthetase putative ATP-binding region signature.
4691148	ProSitePatterns	PS00182	Glutamine synthetase class-I adenylation site.
234655	ProSitePatterns	PS00674	AAA-protein family signature.
8655947	ProSitePatterns	PS00301	Translational (tr)-type guanine nucleotide-binding (G) domain signature.
4494378	ProSitePatterns	PS00470	Isocitrate and isopropylmalate dehydrogenases signature.
1250244	ProSitePatterns	PS00321	recA signature.
10687440	ProSitePatterns	PS00169	Delta-aminolevulinic acid dehydratase active site.
3314588	ProSitePatterns	PS00071	Glyceraldehyde 3-phosphate dehydrogenase active site.
1643604	ProSitePatterns	PS00054	Ribosomal protein S11 signature.
10687323	ProSitePatterns	PS01054	Transaldolase signature 1.
10687323	ProSitePatterns	PS00958	Transaldolase active site.
9409474	ProSitePatterns	PS00301	Translational (tr)-type guanine nucleotide-binding (G) domain signature.
1643603	ProSitePatterns	PS00646	Ribosomal protein S13 signature.
12817655	ProSitePatterns	PS00887	Dihydroxy-acid and 6-phosphogluconate dehydratases signature 2.
12817655	ProSitePatterns	PS00886	Dihydroxy-acid and 6-phosphogluconate dehydratases signature 1.
2135266	ProSitePatterns	PS00296	Chaperonins cpn60 signature.
11736359	ProSitePatterns	PS00152	ATP synthase alpha and beta subunits signature.
10556808	ProSitePatterns	PS00358	Ribosomal protein L5 signature.
11769135	ProSitePatterns	PS00184	Phosphoribosylglycinamide synthetase signature.
2823604	ProSitePatterns	PS00180	Glutamine synthetase signature 1.
4462039	ProSitePatterns	PS00152	ATP synthase alpha and beta subunits signature.
10556788	ProSitePatterns	PS00674	AAA-protein family signature.
5117519	ProSitePatterns	PS00738	S-adenosyl-L-homocysteine hydrolase signature 1.
5117519	ProSitePatterns	PS00739	S-adenosyl-L-homocysteine hydrolase signature 2.
10622338	ProSitePatterns	PS00170	Cyclophilin-type peptidyl-prolyl cis-trans isomerase signature.
2889184	ProSitePatterns	PS00296	Chaperonins cpn60 signature.
14587222	ProSitePatterns	PS00296	Chaperonins cpn60 signature.
7673271	ProSitePatterns	PS00296	Chaperonins cpn60 signature.
7607793	ProSitePatterns	PS00301	Translational (tr)-type guanine nucleotide-binding (G) domain signature.
6002128	ProSitePatterns	PS00301	Translational (tr)-type guanine nucleotide-binding (G) domain signature.
5740234	ProSitePatterns	PS00681	Chaperonins cpn10 signature.
824638	ProSitePatterns	PS00901	Cysteine synthase/cystathionine beta-synthase P-phosphate attachment site.
464381	ProSitePatterns	PS00301	Translational (tr)-type guanine nucleotide-binding (G) domain signature.
5739912	ProSitePatterns	PS00461	6-phosphogluconate dehydrogenase signature.
4461861	ProSitePatterns	PS00189	2-oxo acid dehydrogenases acyltransferase component lipoyl binding site.
12260771	ProSitePatterns	PS00681	Chaperonins cpn10 signature.
15242841	ProSitePatterns	PS00297	Heat shock hsp70 proteins family signature 1.
15242841	ProSitePatterns	PS01036	Heat shock hsp70 proteins family signature 3.
15242841	ProSitePatterns	PS00329	Heat shock hsp70 proteins family signature 2.
10819153	ProSitePatterns	PS01166	RNA polymerases beta chain signature.
1906284	ProSitePatterns	PS00638	P-II protein C-terminal region signature.
1906284	ProSitePatterns	PS00496	P-II protein uridylation site.
13407958	ProSitePatterns	PS00099	Thiolases active site.
13407958	ProSitePatterns	PS00737	Thiolases signature 2.
4462056	ProSitePatterns	PS00157	Ribulose bisphosphate carboxylase large chain active site.
6395583	ProSitePatterns	PS01216	ATP-citrate lyase / succinyl-CoA ligases family signature 1.
6395583	ProSitePatterns	PS00399	ATP-citrate lyase / succinyl-CoA ligases family active site.
2954544	ProSitePatterns	PS00181	Glutamine synthetase putative ATP-binding region signature.
2954544	ProSitePatterns	PS00180	Glutamine synthetase signature 1.
8623534	ProSitePatterns	PS00211	ABC transporters family signature.
6526528	ProSitePatterns	PS00181	Glutamine synthetase putative ATP-binding region signature.
6526528	ProSitePatterns	PS00182	Glutamine synthetase class-I adenylation site.
6526528	ProSitePatterns	PS00180	Glutamine synthetase signature 1.
4462016	ProSitePatterns	PS00152	ATP synthase alpha and beta subunits signature.
11376066	ProSitePatterns	PS01217	ATP-citrate lyase / succinyl-CoA ligases family signature 3.
10426053	ProSitePatterns	PS00018	EF-hand calcium-binding domain.
10426053	ProSitePatterns	PS00457	Sodium:solute symporter family signature 2.
10294677	ProSitePatterns	PS00837	Alanine dehydrogenase & pyridine nucleotide transhydrogenase signature 2.
15668935	ProSitePatterns	PS01040	Bacterial extracellular solute-binding proteins, family 5 signature.
7017873	ProSitePatterns	PS01166	RNA polymerases beta chain signature.
13834226	ProSitePatterns	PS00111	Phosphoglycerate kinase signature.
11311116	ProSitePatterns	PS00470	Isocitrate and isopropylmalate dehydrogenases signature.
890870	ProSitePatterns	PS00301	Translational (tr)-type guanine nucleotide-binding (G) domain signature.
4364246	ProSitePatterns	PS00739	S-adenosyl-L-homocysteine hydrolase signature 2.
4364246	ProSitePatterns	PS00738	S-adenosyl-L-homocysteine hydrolase signature 1.
1316693	ProSitePatterns	PS00211	ABC transporters family signature.
12884029	ProSitePatterns	PS00301	Translational (tr)-type guanine nucleotide-binding (G) domain signature.
13571847	ProSitePatterns	PS00687	Aldehyde dehydrogenases glutamic acid active site.
13571847	ProSitePatterns	PS00070	Aldehyde dehydrogenases cysteine active site.
13146186	ProSitePatterns	PS00152	ATP synthase alpha and beta subunits signature.
15374455	ProSitePatterns	PS00321	recA signature.
3119198	ProSitePatterns	PS00687	Aldehyde dehydrogenases glutamic acid active site.
10197022	ProSitePatterns	PS00211	ABC transporters family signature.
6264665	ProSitePatterns	PS00448	Clostridium cellulosome enzymes repeated domain signature.
8132504	ProSitePatterns	PS00296	Chaperonins cpn60 signature.
12392495	ProSitePatterns	PS00071	Glyceraldehyde 3-phosphate dehydrogenase active site.
5117763	ProSitePatterns	PS01199	Ribosomal protein L1 signature.
694264	ProSitePatterns	PS00361	Ribosomal protein S10 signature.
11573172	ProSitePatterns	PS00296	Chaperonins cpn60 signature.
1284086	ProSitePatterns	PS00301	Translational (tr)-type guanine nucleotide-binding (G) domain signature.
6494021	ProSitePatterns	PS00211	ABC transporters family signature.
6494021	ProSitePatterns	PS00211	ABC transporters family signature.
14456597	ProSitePatterns	PS00296	Chaperonins cpn60 signature.
5117764	ProSitePatterns	PS00359	Ribosomal protein L11 signature.
7640908	ProSitePatterns	PS00525	Ribosomal protein L6 signature 1.
11474874	ProSitePatterns	PS00674	AAA-protein family signature.
11212602	ProSitePatterns	PS00296	Chaperonins cpn60 signature.
2430912	ProSitePatterns	PS00301	Translational (tr)-type guanine nucleotide-binding (G) domain signature.
9180927	ProSitePatterns	PS01039	Bacterial extracellular solute-binding proteins, family 3 signature.
11311119	ProSitePatterns	PS00321	recA signature.
8296564	ProSitePatterns	PS00170	Cyclophilin-type peptidyl-prolyl cis-trans isomerase signature.
3217249	ProSitePatterns	PS01126	Elongation factor Ts signature 1.
3217249	ProSitePatterns	PS01127	Elongation factor Ts signature 2.
595786	ProSitePatterns	PS00296	Chaperonins cpn60 signature.
6133831	ProSitePatterns	PS00301	Translational (tr)-type guanine nucleotide-binding (G) domain signature.
3151804	ProSitePatterns	PS00815	Alpha-isopropylmalate and homocitrate synthases signature 1.
333784	ProSitePatterns	PS00296	Chaperonins cpn60 signature.
1218360	ProSitePatterns	PS00732	Ribosomal protein S16 signature.
5675035	ProSitePatterns	PS00152	ATP synthase alpha and beta subunits signature.
14391439	ProSitePatterns	PS01156	TonB-dependent receptor (TBDR) proteins signature 2.
8001722	ProSitePatterns	PS00181	Glutamine synthetase putative ATP-binding region signature.
8001722	ProSitePatterns	PS00180	Glutamine synthetase signature 1.
12982713	ProSitePatterns	PS00096	Serine hydroxymethyltransferase pyridoxal-phosphate attachment site.
235989	ProSitePatterns	PS00152	ATP synthase alpha and beta subunits signature.
6461790	ProSitePatterns	PS00181	Glutamine synthetase putative ATP-binding region signature.
6461790	ProSitePatterns	PS00180	Glutamine synthetase signature 1.
6461790	ProSitePatterns	PS00182	Glutamine synthetase class-I adenylation site.
8821164	ProSitePatterns	PS00430	TonB-dependent receptor (TBDR) proteins signature 1.
1644867	ProSitePatterns	PS00061	Short-chain dehydrogenases/reductases family signature.
4757814	ProSitePatterns	PS00638	P-II protein C-terminal region signature.
4757814	ProSitePatterns	PS00496	P-II protein uridylation site.
8821109	ProSitePatterns	PS01176	Initiation factor 2 signature.
12622137	ProSitePatterns	PS00152	ATP synthase alpha and beta subunits signature.
4790702	ProSitePatterns	PS00189	2-oxo acid dehydrogenases acyltransferase component lipoyl binding site.
8919409	ProSitePatterns	PS01199	Ribosomal protein L1 signature.
1218911	ProSitePatterns	PS01166	RNA polymerases beta chain signature.
14424214	ProSitePatterns	PS00227	Tubulin subunits alpha, beta, and gamma signature.
10361231	ProSitePatterns	PS00737	Thiolases signature 2.
10361231	ProSitePatterns	PS00098	Thiolases acyl-enzyme intermediate signature.
4724940	ProSitePatterns	PS00674	AAA-protein family signature.
9050546	ProSitePatterns	PS00201	Flavodoxin signature.
9443510	ProSitePatterns	PS00181	Glutamine synthetase putative ATP-binding region signature.
9443510	ProSitePatterns	PS00180	Glutamine synthetase signature 1.
12720614	ProSitePatterns	PS01219	Ammonium transporters signature.
11147622	ProSitePatterns	PS00585	Ribosomal protein S5 signature.
11147622	ProSitePatterns	PS00475	Ribosomal protein L15 signature.
4790708	ProSitePatterns	PS00480	Citrate synthase signature.
9279707	ProSitePatterns	PS01156	TonB-dependent receptor (TBDR) proteins signature 2.
5314977	ProSitePatterns	PS00470	Isocitrate and isopropylmalate dehydrogenases signature.
6297833	ProSitePatterns	PS00296	Chaperonins cpn60 signature.
5118398	ProSitePatterns	PS00296	Chaperonins cpn60 signature.
13244551	ProSitePatterns	PS00837	Alanine dehydrogenase & pyridine nucleotide transhydrogenase signature 2.
4659505	ProSitePatterns	PS01068	OmpA-like domain.
6396113	ProSitePatterns	PS00180	Glutamine synthetase signature 1.
6396113	ProSitePatterns	PS00181	Glutamine synthetase putative ATP-binding region signature.
11442971	ProSitePatterns	PS01068	OmpA-like domain.
1514271	ProSitePatterns	PS00296	Chaperonins cpn60 signature.
5806628	ProSitePatterns	PS00211	ABC transporters family signature.
12557008	ProSitePatterns	PS00301	Translational (tr)-type guanine nucleotide-binding (G) domain signature.
3807766	ProSitePatterns	PS00189	2-oxo acid dehydrogenases acyltransferase component lipoyl binding site.
8788488	ProSitePatterns	PS00950	Bacterial rhodopsins signature 1.
629348	ProSitePatterns	PS00078	CO II and nitrous oxide reductase dinuclear copper centers signature.
10099389	ProSitePatterns	PS00381	Endopeptidase Clp serine active site.
13736451	ProSitePatterns	PS00211	ABC transporters family signature.
1055369	ProSitePatterns	PS00301	Translational (tr)-type guanine nucleotide-binding (G) domain signature.
9837062	ProSitePatterns	PS00171	Triosephosphate isomerase active site.
10558059	ProSitePatterns	PS00180	Glutamine synthetase signature 1.
10558059	ProSitePatterns	PS00181	Glutamine synthetase putative ATP-binding region signature.
10558059	ProSitePatterns	PS00182	Glutamine synthetase class-I adenylation site.
7445244	ProSitePatterns	PS00450	Aconitase family signature 1.
7445244	ProSitePatterns	PS01244	Aconitase family signature 2.
1677813	ProSitePatterns	PS00065	D-isomer specific 2-hydroxyacid dehydrogenases NAD-binding signature.
1677813	ProSitePatterns	PS00670	D-isomer specific 2-hydroxyacid dehydrogenases signature 2.
1677813	ProSitePatterns	PS00671	D-isomer specific 2-hydroxyacid dehydrogenases signature 3.
10722072	ProSitePatterns	PS00464	Ribosomal protein L22 signature.
11672114	ProSitePatterns	PS00435	Peroxidases proximal heme-ligand signature.
11672114	ProSitePatterns	PS00436	Peroxidases active site signature.
432922	ProSitePatterns	PS00687	Aldehyde dehydrogenases glutamic acid active site.
432922	ProSitePatterns	PS00070	Aldehyde dehydrogenases cysteine active site.
14785182	ProSitePatterns	PS01219	Ammonium transporters signature.
10721995	ProSitePatterns	PS00045	Bacterial histone-like DNA-binding proteins signature.
4987475	ProSitePatterns	PS00152	ATP synthase alpha and beta subunits signature.
10230404	ProSitePatterns	PS00065	D-isomer specific 2-hydroxyacid dehydrogenases NAD-binding signature.
6036301	ProSitePatterns	PS00301	Translational (tr)-type guanine nucleotide-binding (G) domain signature.
3086922	ProSitePatterns	PS00018	EF-hand calcium-binding domain.
3578535	ProSitePatterns	PS00296	Chaperonins cpn60 signature.
13638188	ProSitePatterns	PS00696	Electron transfer flavoprotein alpha-subunit signature.
7969363	ProSitePatterns	PS01036	Heat shock hsp70 proteins family signature 3.
3840809	ProSitePatterns	PS00111	Phosphoglycerate kinase signature.
3709482	ProSitePatterns	PS00152	ATP synthase alpha and beta subunits signature.
10131977	ProSitePatterns	PS00052	Ribosomal protein S7 signature.
11836175	ProSitePatterns	PS00180	Glutamine synthetase signature 1.
11836175	ProSitePatterns	PS00182	Glutamine synthetase class-I adenylation site.
11836175	ProSitePatterns	PS00181	Glutamine synthetase putative ATP-binding region signature.
3709480	ProSitePatterns	PS00152	ATP synthase alpha and beta subunits signature.
13048650	ProSitePatterns	PS00018	EF-hand calcium-binding domain.
7544037	ProSitePatterns	PS00296	Chaperonins cpn60 signature.
10984292	ProSitePatterns	PS01068	OmpA-like domain.
4267123	ProSitePatterns	PS00211	ABC transporters family signature.
5020802	ProSitePatterns	PS00045	Bacterial histone-like DNA-binding proteins signature.
8232187	ProSitePatterns	PS00152	ATP synthase alpha and beta subunits signature.
4660441	ProSitePatterns	PS00152	ATP synthase alpha and beta subunits signature.
12492046	ProSitePatterns	PS00358	Ribosomal protein L5 signature.
8625397	ProSitePatterns	PS00071	Glyceraldehyde 3-phosphate dehydrogenase active site.
7085076	ProSitePatterns	PS00671	D-isomer specific 2-hydroxyacid dehydrogenases signature 3.
1776672	ProSitePatterns	PS00360	Ribosomal protein S9 signature.
14982159	ProSitePatterns	PS00296	Chaperonins cpn60 signature.
7025	ProSitePatterns	PS00496	P-II protein uridylation site.
7025	ProSitePatterns	PS00638	P-II protein C-terminal region signature.
16030791	ProSitePatterns	PS00670	D-isomer specific 2-hydroxyacid dehydrogenases signature 2.
16030791	ProSitePatterns	PS00065	D-isomer specific 2-hydroxyacid dehydrogenases NAD-binding signature.
16030791	ProSitePatterns	PS00671	D-isomer specific 2-hydroxyacid dehydrogenases signature 3.
3775541	ProSitePatterns	PS00674	AAA-protein family signature.
3742703	ProSitePatterns	PS00674	AAA-protein family signature.
12917693	ProSitePatterns	PS00180	Glutamine synthetase signature 1.
12917693	ProSitePatterns	PS00182	Glutamine synthetase class-I adenylation site.
12917693	ProSitePatterns	PS00181	Glutamine synthetase putative ATP-binding region signature.
891796	ProSitePatterns	PS00298	Heat shock hsp90 proteins family signature.
11180882	ProSitePatterns	PS00296	Chaperonins cpn60 signature.
4070476	ProSitePatterns	PS00887	Dihydroxy-acid and 6-phosphogluconate dehydratases signature 2.
4070476	ProSitePatterns	PS00886	Dihydroxy-acid and 6-phosphogluconate dehydratases signature 1.
11770882	ProSitePatterns	PS00180	Glutamine synthetase signature 1.
11770882	ProSitePatterns	PS00181	Glutamine synthetase putative ATP-binding region signature.
5250187	ProSitePatterns	PS00475	Ribosomal protein L15 signature.
14523361	ProSitePatterns	PS00018	EF-hand calcium-binding domain.
14523361	ProSitePatterns	PS00958	Transaldolase active site.
14523361	ProSitePatterns	PS01054	Transaldolase signature 1.
10656680	ProSitePatterns	PS01135	FtsZ protein signature 2.
10656680	ProSitePatterns	PS01134	FtsZ protein signature 1.
10623985	ProSitePatterns	PS01015	Ribosomal protein L19 signature.
7118001	ProSitePatterns	PS00301	Translational (tr)-type guanine nucleotide-binding (G) domain signature.
14720244	ProSitePatterns	PS00152	ATP synthase alpha and beta subunits signature.
8854583	ProSitePatterns	PS01040	Bacterial extracellular solute-binding proteins, family 5 signature.
14687259	ProSitePatterns	PS00296	Chaperonins cpn60 signature.
5708761	ProSitePatterns	PS00681	Chaperonins cpn10 signature.
16719478	ProSitePatterns	PS01186	EGF-like domain signature 2.
16719478	ProSitePatterns	PS00022	EGF-like domain signature 1.
16719478	ProSitePatterns	PS00022	EGF-like domain signature 1.
8592944	ProSitePatterns	PS00045	Bacterial histone-like DNA-binding proteins signature.
9477886	ProSitePatterns	PS00296	Chaperonins cpn60 signature.
9117025	ProSitePatterns	PS00301	Translational (tr)-type guanine nucleotide-binding (G) domain signature.
15638134	ProSitePatterns	PS00787	Chorismate synthase signature 1.
15638134	ProSitePatterns	PS00788	Chorismate synthase signature 2.
14327316	ProSitePatterns	PS00098	Thiolases acyl-enzyme intermediate signature.
14327316	ProSitePatterns	PS00737	Thiolases signature 2.
3972904	ProSitePatterns	PS00096	Serine hydroxymethyltransferase pyridoxal-phosphate attachment site.
13344476	ProSitePatterns	PS00802	Transketolase signature 2.
13344476	ProSitePatterns	PS00801	Transketolase signature 1.
11476574	ProSitePatterns	PS01039	Bacterial extracellular solute-binding proteins, family 3 signature.
8232644	ProSitePatterns	PS00157	Ribulose bisphosphate carboxylase large chain active site.
11574620	ProSitePatterns	PS00180	Glutamine synthetase signature 1.
1252979	ProSitePatterns	PS00065	D-isomer specific 2-hydroxyacid dehydrogenases NAD-binding signature.
1252979	ProSitePatterns	PS00671	D-isomer specific 2-hydroxyacid dehydrogenases signature 3.
1252979	ProSitePatterns	PS00670	D-isomer specific 2-hydroxyacid dehydrogenases signature 2.
12558032	ProSitePatterns	PS00674	AAA-protein family signature.
6692297	ProSitePatterns	PS00152	ATP synthase alpha and beta subunits signature.
11312872	ProSitePatterns	PS01312	SecA family signature.
5807466	ProSitePatterns	PS01068	OmpA-like domain.
6004235	ProSitePatterns	PS00296	Chaperonins cpn60 signature.
1482258	ProSitePatterns	PS00152	ATP synthase alpha and beta subunits signature.
14720552	ProSitePatterns	PS00687	Aldehyde dehydrogenases glutamic acid active site.
3415503	ProSitePatterns	PS00152	ATP synthase alpha and beta subunits signature.
7282149	ProSitePatterns	PS00152	ATP synthase alpha and beta subunits signature.
9445054	ProSitePatterns	PS00631	Cytosol aminopeptidase signature.
2596338	ProSitePatterns	PS00301	Translational (tr)-type guanine nucleotide-binding (G) domain signature.
4365988	ProSitePatterns	PS00180	Glutamine synthetase signature 1.
10067652	ProSitePatterns	PS01134	FtsZ protein signature 1.
10067652	ProSitePatterns	PS01135	FtsZ protein signature 2.
13540701	ProSitePatterns	PS00181	Glutamine synthetase putative ATP-binding region signature.
