gene_callers_id	source	accession	function
103046	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
1839634	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
14291763	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
8983133	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
9736775	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
15926146	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
4325997	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
8323822	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
6291958	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
14549885	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
4981447	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
1803149	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
2491137	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
11568045	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
9142866	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
10912244	SignalP_GRAM_NEGATIVE	SignalP-TM	SignalP-TM
15106614	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
4916031	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
8979197	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
2523633	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
13140722	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
11862956	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
8618733	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
10912397	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
8946440	SignalP_GRAM_NEGATIVE	SignalP-TM	SignalP-TM
6194064	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
10060381	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
10715792	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
12747224	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
1639087	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
4555497	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
15832082	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
5149635	SignalP_GRAM_NEGATIVE	SignalP-TM	SignalP-TM
15963035	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
10458048	SignalP_GRAM_NEGATIVE	SignalP-TM	SignalP-TM
2954147	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
11932878	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
3511229	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
14324622	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
4101282	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
3478618	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
4559970	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
14619571	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
7378110	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
824352	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
7345245	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
12948406	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
12096394	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
5116775	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
10752959	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
11080907	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
7967889	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
16094188	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
8590280	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
10786365	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
13047441	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
6362620	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
4822321	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
661138	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
7870146	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
10557017	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
7378366	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
11474605	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
12195545	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
5477773	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
5772983	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
8951052	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
9311564	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
12097149	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
14357999	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
14652689	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
16586389	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
10917464	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
10196554	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
464431	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
1643812	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
10327633	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
5511253	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
8067078	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
6264665	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
10131168	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
1939187	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
7509978	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
4167753	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
9180927	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
15243019	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
2725978	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
10524797	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
8689501	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
10623018	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
8263467	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
11376583	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
1873902	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
8001532	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
7804639	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
14850408	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
3545234	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
8624338	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
5249269	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
8820968	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
15112359	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
8821051	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
2300083	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
8821164	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
8821055	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
8690139	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
16128307	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
8886771	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
13212098	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
16521445	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
8821052	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
10131607	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
14358926	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
8722875	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
14227901	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
11770347	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
16881954	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
15309287	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
12720614	SignalP_GRAM_NEGATIVE	SignalP-TM	SignalP-TM
1448411	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
13605212	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
10164542	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
7542983	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
12818652	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
4659505	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
4855974	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
8526609	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
2529833	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
6831	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
629348	SignalP_GRAM_NEGATIVE	SignalP-TM	SignalP-TM
1874633	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
14195444	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
15997577	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
1448693	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
3840611	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
16063031	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
8624724	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
3513138	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
2988560	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
12851940	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
10721822	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
3086922	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
7510737	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
2365973	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
4070044	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
14850784	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
72305	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
11737730	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
4627265	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
334522	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
11705552	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
3054733	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
13048966	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
16260270	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
9280722	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
11443023	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
10197926	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
3972192	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
8166657	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
13245325	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
6397056	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
15703337	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
2923802	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
6757332	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
12524427	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
6560898	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
4693047	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
11017374	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
3087431	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
12426840	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
4464150	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
10001955	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
990604	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
14786029	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
4922774	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
14622052	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
11476574	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
16752397	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
11378416	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
14360202	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
663137	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
10591863	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
5807466	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
11378392	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
12852738	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
16621259	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
11476520	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
2661839	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
5906052	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
11869946	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
6364832	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
10558816	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
4202177	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
12852994	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
10395232	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
8429125	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
9051579	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
14196660	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
4595809	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
10231836	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
13148107	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
7675697	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
5087084	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
8167574	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
8303	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
10657938	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
12722261	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
2924380	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
15900852	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
11280565	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
16851087	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
3252331	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
14884823	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
13115364	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
5807982	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
1744754	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
9970312	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
2040470	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
3252751	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
13017603	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
4268581	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
2957536	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
15213123	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
10461690	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
7840105	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
5972413	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
10920599	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
13443476	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
2859555	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
11444516	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
500087	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
8594008	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
1352351	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
10002816	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
8790725	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
12886597	SignalP_GRAM_NEGATIVE	SignalP-TM	SignalP-TM
13345403	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
12460633	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
2531580	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
15245722	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
14950875	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
1876968	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
304020	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
11346804	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
8790935	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
7480170	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
6071196	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
11248335	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
12690146	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
11936781	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
3908473	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
11248334	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
1909651	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
140083	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
1909663	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
7087165	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
1024807	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
11248342	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
11248341	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
11248345	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
1451043	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
1614571	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
7185232	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
9118477	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
16524358	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
3679106	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
14689278	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
12821513	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
5735691	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
6292763	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
16516124	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
10159443	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
14157096	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
10519795	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
14714052	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
8914254	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
13337948	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
13993294	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
7210140	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
4981828	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
14845176	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
4326422	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
7865374	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
16221437	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
5145681	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
3736723	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
12878869	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
590806	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
14910818	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
1836050	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
2917676	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
2434402	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
14361927	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
13378953	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
10954224	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
7906534	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
8627378	SignalP_GRAM_NEGATIVE	SignalP-TM	SignalP-TM
14820645	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
3384594	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
14263487	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
7120289	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
14755109	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
10659113	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
10626415	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
107921	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM
